datetime,PM2.5,PM10,NO2,CO,station
2013-06-16 11:00:00,201.0,220.0,109.4249,2200.0,Wanliu
2013-06-16 12:00:00,186.0,202.0,113.5309,2399.0,Wanliu
2013-06-16 13:00:00,198.0,203.0,99.5705,2299.0,Wanliu
2013-06-16 14:00:00,188.0,144.0,93.8221,2299.0,Wanliu
2013-06-16 15:00:00,192.0,131.0,89.3055,2399.0,Wanliu
2013-06-16 16:00:00,205.0,149.0,82.9412,2500.0,Wanliu
2013-06-16 17:00:00,192.0,202.0,82.9412,2700.0,Wanliu
2013-06-16 18:00:00,223.0,202.0,85.1995,2799.0,Wanliu
2013-06-16 19:00:00,222.0,168.0,84.173,3000.0,Wanliu
2013-06-16 20:00:00,226.0,154.0,82.9412,3100.0,Wanliu
2013-06-16 21:00:00,230.0,176.0,81.9147,3200.0,Wanliu
2013-06-16 22:00:00,230.0,201.0,88.8949,3200.0,Wanliu
2013-06-16 23:00:00,227.0,158.0,87.6631,3100.0,Wanliu
2013-06-17 00:00:00,233.0,140.0,70.2126,3000.0,Wanliu
2013-06-17 01:00:00,202.0,69.0,52.3515,2700.0,Wanliu
2013-06-17 02:00:00,134.0,19.0,48.0402,2299.0,Wanliu
2013-06-17 03:00:00,98.0,8.0,51.1197,2100.0,Wanliu
2013-06-17 04:00:00,83.0,18.0,51.1197,1899.0,Wanliu
2013-06-17 05:00:00,106.0,64.0,53.9939,1899.0,Wanliu
2013-06-17 06:00:00,143.0,88.0,53.1727,2000.0,Wanliu
2013-06-17 07:00:00,83.0,83.0,47.0137,1800.0,Wanliu
2013-06-17 08:00:00,34.0,34.0,51.5303,1600.0,Wanliu
2013-06-17 09:00:00,12.0,33.0,47.6296,1700.0,Wanliu
2013-06-17 10:00:00,31.0,34.0,47.8349,1500.0,Wanliu
2013-06-17 11:00:00,33.0,33.0,50.0932,1600.0,Wanliu
2013-06-17 12:00:00,16.0,16.0,45.9872,1200.0,Wanliu
2013-06-17 13:00:00,17.0,17.0,50.9144,1200.0,Wanliu
2013-06-17 14:00:00,20.0,20.0,49.6826,1200.0,Wanliu
2013-06-17 15:00:00,18.0,18.0,59.1264,1200.0,Wanliu
2013-06-17 16:00:00,3.0,8.0,64.0536,1100.0,Wanliu
2013-06-17 17:00:00,15.0,22.0,78.014,1200.0,Wanliu
2013-06-17 18:00:00,28.0,22.0,77.8087,1200.0,Wanliu
2013-06-17 19:00:00,33.0,83.0,82.9412,1200.0,Wanliu
2013-06-17 20:00:00,33.0,83.0,80.4776,1200.0,Wanliu
2013-06-17 21:00:00,69.0,97.0,88.6896,1399.0,Wanliu
2013-06-17 22:00:00,69.0,90.0,89.7161,1399.0,Wanliu
2013-06-17 23:00:00,72.0,85.0,86.8419,1399.0,Wanliu
2013-06-18 00:00:00,66.0,86.0,89.1002,1399.0,Wanliu
2013-06-18 01:00:00,53.0,36.0,80.067,1399.0,Wanliu
2013-06-18 02:00:00,46.0,32.0,88.8949,1399.0,Wanliu
2013-06-18 03:00:00,37.0,66.0,97.1069,1349.5,Wanliu
2013-06-18 04:00:00,83.0,216.0,98.544,1300.0,Wanliu
2013-06-18 05:00:00,46.0,216.0,99.9811,1100.0,Wanliu
2013-06-18 06:00:00,45.0,82.0,95.0539,1100.0,Wanliu
2013-06-18 07:00:00,50.0,54.0,84.7889,1100.0,Wanliu
2013-06-18 08:00:00,40.0,47.0,88.6896,1100.0,Wanliu
2013-06-18 09:00:00,48.0,62.0,93.8221,1100.0,Wanliu
2013-06-18 10:00:00,46.0,62.0,88.6896,1100.0,Wanliu
2013-06-18 11:00:00,32.0,39.0,79.2458,1100.0,Wanliu
2013-06-18 12:00:00,37.0,45.0,69.802,1000.0,Wanliu
2013-06-18 13:00:00,37.0,45.0,71.0338,1000.0,Wanliu
2013-06-18 14:00:00,37.0,43.0,75.961,1100.0,Wanliu
2013-06-18 15:00:00,53.0,94.0,86.8419,1200.0,Wanliu
2013-06-18 16:00:00,49.0,52.0,93.6168,1200.0,Wanliu
2013-06-18 17:00:00,47.0,52.0,95.8751,1100.0,Wanliu
2013-06-18 18:00:00,34.0,67.0,93.2062,1100.0,Wanliu
2013-06-18 19:00:00,42.0,92.0,94.0274,1100.0,Wanliu
2013-06-18 20:00:00,46.0,115.0,99.7758,1300.0,Wanliu
2013-06-18 21:00:00,58.0,76.0,111.6832,1399.0,Wanliu
2013-06-18 22:00:00,66.0,159.0,116.4051,1500.0,Wanliu
2013-06-18 23:00:00,63.0,134.0,75.961,1300.0,Wanliu
2013-06-19 00:00:00,81.0,109.0,83.1465,1600.0,Wanliu
2013-06-19 01:00:00,120.0,195.0,60.3582,1899.0,Wanliu
2013-06-19 02:00:00,88.0,195.0,42.4971,1600.0,Wanliu
2013-06-19 03:00:00,56.0,31.0,36.1328,1500.0,Wanliu
2013-06-19 04:00:00,46.0,49.0,65.2854,1500.0,Wanliu
2013-06-19 05:00:00,76.0,139.0,80.8882,1600.0,Wanliu
2013-06-19 06:00:00,120.0,148.0,67.1331,1899.0,Wanliu
2013-06-19 07:00:00,130.0,138.0,59.537,1899.0,Wanliu
2013-06-19 08:00:00,129.0,147.0,65.696,2000.0,Wanliu
2013-06-19 09:00:00,107.0,147.0,84.9942,1899.0,Wanliu
2013-06-19 10:00:00,63.0,2.0,84.173,1700.0,Wanliu
2013-06-19 11:00:00,44.0,44.0,69.802,1399.0,Wanliu
2013-06-19 12:00:00,23.0,23.0,61.7953,1200.0,Wanliu
2013-06-19 13:00:00,24.0,24.0,65.9013,1100.0,Wanliu
2013-06-19 14:00:00,3.0,6.0,74.9345,1100.0,Wanliu
2013-06-19 15:00:00,3.0,6.0,89.5108,1100.0,Wanliu
2013-06-19 16:00:00,3.0,6.0,103.8818,1200.0,Wanliu
2013-06-19 17:00:00,28.0,62.0,105.1136,1200.0,Wanliu
2013-06-19 18:00:00,40.0,119.0,114.3521,1200.0,Wanliu
2013-06-19 19:00:00,42.0,114.0,118.4581,1300.0,Wanliu
2013-06-19 20:00:00,71.0,94.0,113.5309,1300.0,Wanliu
2013-06-19 21:00:00,73.0,109.0,121.7429,1399.0,Wanliu
2013-06-19 22:00:00,71.0,138.0,147.6107,1600.0,Wanliu
2013-06-19 23:00:00,70.0,125.0,128.1072,1600.0,Wanliu
2013-06-20 00:00:00,79.0,157.0,128.5178,1600.0,Wanliu
2013-06-20 01:00:00,88.0,193.0,164.8559,1700.0,Wanliu
2013-06-20 02:00:00,68.0,75.0,135.2927,1500.0,Wanliu
2013-06-20 03:00:00,68.0,75.0,106.3454,1500.0,Wanliu
2013-06-20 04:00:00,62.0,92.0,89.5108,1300.0,Wanliu
2013-06-20 05:00:00,93.0,149.0,96.0804,1500.0,Wanliu
2013-06-20 06:00:00,104.0,161.0,93.6168,1600.0,Wanliu
2013-06-20 07:00:00,103.0,126.0,91.1532,1800.0,Wanliu
2013-06-20 08:00:00,75.0,127.0,90.332,1700.0,Wanliu
2013-06-20 09:00:00,38.0,21.0,72.4709,1399.0,Wanliu
2013-06-20 10:00:00,56.0,134.0,86.226,1500.0,Wanliu
2013-06-20 11:00:00,43.0,135.0,75.5504,1399.0,Wanliu
2013-06-20 12:00:00,46.0,128.0,82.9412,1399.0,Wanliu
2013-06-20 13:00:00,43.0,63.0,90.5373,1399.0,Wanliu
2013-06-20 14:00:00,35.0,36.0,91.5638,1399.0,Wanliu
2013-06-20 15:00:00,35.0,37.0,83.3518,1399.0,Wanliu
2013-06-20 16:00:00,37.0,54.0,79.4511,1500.0,Wanliu
2013-06-20 17:00:00,43.0,69.0,70.6232,1500.0,Wanliu
2013-06-20 18:00:00,44.0,70.0,68.7755,1500.0,Wanliu
2013-06-20 19:00:00,38.0,24.0,70.8285,1500.0,Wanliu
2013-06-20 20:00:00,47.0,49.0,89.3055,1600.0,Wanliu
2013-06-20 21:00:00,42.0,89.0,78.014,1500.0,Wanliu
2013-06-20 22:00:00,42.0,89.0,101.2129,1500.0,Wanliu
2013-06-20 23:00:00,67.0,86.0,86.6366,1800.0,Wanliu
2013-06-21 00:00:00,50.0,96.0,88.6896,1700.0,Wanliu
2013-06-21 01:00:00,55.0,84.0,89.5108,1600.0,Wanliu
2013-06-21 02:00:00,51.0,82.0,83.9677,1500.0,Wanliu
2013-06-21 03:00:00,48.0,82.0,82.9412,1500.0,Wanliu
2013-06-21 04:00:00,48.0,70.0,79.4511,1500.0,Wanliu
2013-06-21 05:00:00,40.0,70.0,77.1928,1399.0,Wanliu
2013-06-21 06:00:00,38.0,70.0,68.3649,1300.0,Wanliu
2013-06-21 07:00:00,41.0,64.0,63.8483,1300.0,Wanliu
2013-06-21 08:00:00,54.0,80.0,71.2391,1399.0,Wanliu
2013-06-21 09:00:00,83.0,101.0,79.6564,1500.0,Wanliu
2013-06-21 10:00:00,83.0,102.0,79.6564,1500.0,Wanliu
2013-06-21 11:00:00,83.0,43.0,62.8218,1500.0,Wanliu
2013-06-21 12:00:00,55.0,34.0,58.7158,1399.0,Wanliu
2013-06-21 13:00:00,29.0,29.0,57.484,1200.0,Wanliu
2013-06-21 14:00:00,25.0,51.0,57.6893,1100.0,Wanliu
2013-06-21 15:00:00,44.0,102.0,62.6165,1200.0,Wanliu
2013-06-21 16:00:00,57.0,126.0,64.0536,1200.0,Wanliu
2013-06-21 17:00:00,65.0,106.0,70.4179,1200.0,Wanliu
2013-06-21 18:00:00,65.0,106.0,70.6232,1200.0,Wanliu
2013-06-21 19:00:00,57.0,60.0,69.802,1300.0,Wanliu
2013-06-21 20:00:00,46.0,60.0,64.6695,1300.0,Wanliu
2013-06-21 21:00:00,30.0,30.0,56.8681,1100.0,Wanliu
2013-06-21 22:00:00,22.0,3.0,52.3515,1100.0,Wanliu
2013-06-21 23:00:00,24.0,54.0,51.9409,1000.0,Wanliu
2013-06-22 00:00:00,33.0,57.0,47.4243,1000.0,Wanliu
2013-06-22 01:00:00,33.0,38.0,48.4508,1000.0,Wanliu
2013-06-22 02:00:00,40.0,47.0,49.4773,1100.0,Wanliu
2013-06-22 03:00:00,44.0,47.0,53.9939,1000.0,Wanliu
2013-06-22 04:00:00,51.0,73.0,62.51385,900.0,Wanliu
2013-06-22 05:00:00,54.0,74.0,71.0338,900.0,Wanliu
2013-06-22 06:00:00,88.0,124.0,52.9674,1000.0,Wanliu
2013-06-22 07:00:00,95.0,105.0,55.0204,1100.0,Wanliu
2013-06-22 08:00:00,94.0,83.0,62.2059,1100.0,Wanliu
2013-06-22 09:00:00,65.0,32.0,75.3451,1200.0,Wanliu
2013-06-22 10:00:00,64.0,57.0,74.9345,1200.0,Wanliu
2013-06-22 11:00:00,62.0,54.0,70.8285,1300.0,Wanliu
2013-06-22 12:00:00,60.0,36.0,67.749,1200.0,Wanliu
2013-06-22 13:00:00,61.0,38.0,70.4179,1300.0,Wanliu
2013-06-22 14:00:00,61.0,27.0,68.1596,1300.0,Wanliu
2013-06-22 15:00:00,41.0,34.0,60.3582,1200.0,Wanliu
2013-06-22 16:00:00,41.0,41.0,58.3052,1200.0,Wanliu
2013-06-22 17:00:00,41.0,13.0,62.2059,1200.0,Wanliu
2013-06-22 18:00:00,44.0,33.0,59.9476,1200.0,Wanliu
2013-06-22 19:00:00,55.0,10.0,63.643,1300.0,Wanliu
2013-06-22 20:00:00,63.0,65.0,88.0737,1500.0,Wanliu
2013-06-22 21:00:00,58.0,65.0,90.332,1500.0,Wanliu
2013-06-22 22:00:00,57.0,45.0,87.8684,1500.0,Wanliu
2013-06-22 23:00:00,55.0,41.0,84.173,1600.0,Wanliu
2013-06-23 00:00:00,60.0,51.0,80.067,1700.0,Wanliu
2013-06-23 01:00:00,65.0,46.0,74.9345,1600.0,Wanliu
2013-06-23 02:00:00,64.0,52.0,69.1861,1600.0,Wanliu
2013-06-23 03:00:00,63.0,37.0,65.2854,1600.0,Wanliu
2013-06-23 04:00:00,64.0,32.0,60.9741,1500.0,Wanliu
2013-06-23 05:00:00,63.0,48.0,62.0006,1600.0,Wanliu
2013-06-23 06:00:00,69.0,54.0,57.2787,1600.0,Wanliu
2013-06-23 07:00:00,52.0,35.0,57.8946,1500.0,Wanliu
2013-06-23 08:00:00,65.0,19.0,69.3914,1500.0,Wanliu
2013-06-23 09:00:00,46.0,4.0,62.0006,1399.0,Wanliu
2013-06-23 10:00:00,48.0,48.0,63.0271,1300.0,Wanliu
2013-06-23 11:00:00,39.0,39.0,62.4112,1300.0,Wanliu
2013-06-23 12:00:00,39.0,39.0,60.9741,1300.0,Wanliu
2013-06-23 13:00:00,26.0,26.0,59.3317,1200.0,Wanliu
2013-06-23 14:00:00,40.0,42.0,65.696,1200.0,Wanliu
2013-06-23 15:00:00,37.0,43.0,74.9345,1200.0,Wanliu
2013-06-23 16:00:00,48.0,72.0,91.9744,1300.0,Wanliu
2013-06-23 17:00:00,57.0,66.0,99.1599,1300.0,Wanliu
2013-06-23 18:00:00,43.0,61.0,102.0341,1300.0,Wanliu
2013-06-23 19:00:00,43.0,61.0,96.6963,1300.0,Wanliu
2013-06-23 20:00:00,39.0,53.0,86.226,1300.0,Wanliu
2013-06-23 21:00:00,44.0,101.0,78.2193,1399.0,Wanliu
2013-06-23 22:00:00,56.0,111.0,73.4974,1399.0,Wanliu
2013-06-23 23:00:00,63.0,112.0,64.6695,1399.0,Wanliu
2013-06-24 00:00:00,70.0,85.0,59.1264,1399.0,Wanliu
2013-06-24 01:00:00,58.0,85.0,53.7886,1399.0,Wanliu
2013-06-24 02:00:00,45.0,32.0,53.7886,1300.0,Wanliu
2013-06-24 03:00:00,41.0,41.0,54.1992,1300.0,Wanliu
2013-06-24 04:00:00,43.0,41.0,57.6893,1300.0,Wanliu
2013-06-24 05:00:00,35.0,70.0,62.8218,1200.0,Wanliu
2013-06-24 06:00:00,58.0,64.0,79.0405,1300.0,Wanliu
2013-06-24 07:00:00,57.0,63.0,81.7094,1300.0,Wanliu
2013-06-24 08:00:00,280.0,278.0,96.0804,2200.0,Wanliu
2013-06-24 09:00:00,280.0,304.0,105.7295,2600.0,Wanliu
2013-06-24 10:00:00,293.0,305.0,102.8553,2600.0,Wanliu
2013-06-24 11:00:00,228.0,180.0,99.7758,2600.0,Wanliu
2013-06-24 12:00:00,180.0,89.0,85.4048,2399.0,Wanliu
2013-06-24 13:00:00,146.0,79.0,70.8285,2299.0,Wanliu
2013-06-24 14:00:00,130.0,99.0,59.537,2100.0,Wanliu
2013-06-24 15:00:00,137.0,133.0,53.5833,2000.0,Wanliu
2013-06-24 16:00:00,161.0,148.0,59.537,2100.0,Wanliu
2013-06-24 17:00:00,132.0,59.0,53.7886,2000.0,Wanliu
2013-06-24 18:00:00,131.0,104.0,52.9674,2000.0,Wanliu
2013-06-24 19:00:00,160.0,165.0,57.8946,2000.0,Wanliu
2013-06-24 20:00:00,125.0,165.0,46.6031,1899.0,Wanliu
2013-06-24 21:00:00,18.0,18.0,51.5303,1600.0,Wanliu
2013-06-24 22:00:00,26.0,26.0,58.7158,1500.0,Wanliu
2013-06-24 23:00:00,35.0,6.0,66.7225,1500.0,Wanliu
2013-06-25 00:00:00,40.0,27.0,58.3052,1500.0,Wanliu
2013-06-25 01:00:00,57.0,18.0,56.6628,1399.0,Wanliu
2013-06-25 02:00:00,59.0,26.0,54.4045,1500.0,Wanliu
2013-06-25 03:00:00,59.0,35.0,50.5038,1399.0,Wanliu
2013-06-25 04:00:00,71.0,4.0,48.4508,1399.0,Wanliu
2013-06-25 05:00:00,73.0,28.0,53.1727,1399.0,Wanliu
2013-06-25 06:00:00,60.0,12.0,51.7356,1500.0,Wanliu
2013-06-25 07:00:00,65.0,23.0,56.0469,1500.0,Wanliu
2013-06-25 08:00:00,65.0,9.0,66.3119,1500.0,Wanliu
2013-06-25 09:00:00,89.0,72.0,63.0271,1600.0,Wanliu
2013-06-25 10:00:00,92.0,77.0,71.4444,1700.0,Wanliu
2013-06-25 11:00:00,116.0,97.0,73.4974,2000.0,Wanliu
2013-06-25 12:00:00,116.0,170.0,72.0603,2000.0,Wanliu
2013-06-25 13:00:00,182.0,170.0,70.4179,2299.0,Wanliu
2013-06-25 14:00:00,189.0,115.0,64.6695,3000.0,Wanliu
2013-06-25 15:00:00,182.0,131.0,63.2324,3200.0,Wanliu
2013-06-25 16:00:00,183.0,183.0,70.0073,2899.0,Wanliu
2013-06-25 17:00:00,123.0,151.0,79.8617,2700.0,Wanliu
2013-06-25 18:00:00,182.0,152.0,92.385,3100.0,Wanliu
2013-06-25 19:00:00,187.0,145.0,91.7691,2799.0,Wanliu
2013-06-25 20:00:00,196.0,146.0,85.1995,2700.0,Wanliu
2013-06-25 21:00:00,194.0,137.0,85.1995,3100.0,Wanliu
2013-06-25 22:00:00,190.0,131.0,82.3253,3600.0,Wanliu
2013-06-25 23:00:00,204.0,154.0,80.6829,3600.0,Wanliu
2013-06-26 00:00:00,204.0,138.0,73.4974,3200.0,Wanliu
2013-06-26 01:00:00,197.0,125.0,57.6893,2899.0,Wanliu
2013-06-26 02:00:00,191.0,118.0,56.8681,2899.0,Wanliu
2013-06-26 03:00:00,161.0,84.0,56.2522,2549.5,Wanliu
2013-06-26 04:00:00,152.0,112.0,56.149550000000005,2200.0,Wanliu
2013-06-26 05:00:00,156.0,122.0,56.0469,2200.0,Wanliu
2013-06-26 06:00:00,153.0,108.0,52.1462,2200.0,Wanliu
2013-06-26 07:00:00,162.0,126.0,48.2455,2200.0,Wanliu
2013-06-26 08:00:00,180.0,134.0,50.7091,2100.0,Wanliu
2013-06-26 09:00:00,198.0,140.0,50.7091,2100.0,Wanliu
2013-06-26 10:00:00,200.0,138.0,51.9409,2000.0,Wanliu
2013-06-26 11:00:00,230.0,149.0,52.5568,1899.0,Wanliu
2013-06-26 12:00:00,230.0,230.0,50.9144,1800.0,Wanliu
2013-06-26 13:00:00,149.0,146.0,49.0667,1800.0,Wanliu
2013-06-26 14:00:00,231.0,171.0,55.0204,1800.0,Wanliu
2013-06-26 15:00:00,236.0,162.0,53.9939,1600.0,Wanliu
2013-06-26 16:00:00,150.0,96.0,42.7024,1200.0,Wanliu
2013-06-26 17:00:00,104.0,67.0,40.2388,900.0,Wanliu
2013-06-26 18:00:00,98.0,109.0,43.9342,800.0,Wanliu
2013-06-26 19:00:00,117.0,138.0,51.7356,900.0,Wanliu
2013-06-26 20:00:00,130.0,155.0,57.484,1000.0,Wanliu
2013-06-26 21:00:00,137.0,165.0,54.8151,1000.0,Wanliu
2013-06-26 22:00:00,137.0,138.0,49.272,1000.0,Wanliu
2013-06-26 23:00:00,164.0,138.0,47.0137,1300.0,Wanliu
2013-06-27 00:00:00,121.0,111.0,57.0734,800.0,Wanliu
2013-06-27 01:00:00,170.0,168.0,66.7225,1000.0,Wanliu
2013-06-27 02:00:00,175.0,126.0,47.0137,900.0,Wanliu
2013-06-27 03:00:00,115.0,78.0,49.6826,700.0,Wanliu
2013-06-27 04:00:00,82.0,57.0,47.6296,600.0,Wanliu
2013-06-27 05:00:00,65.0,57.0,55.0204,600.0,Wanliu
2013-06-27 06:00:00,55.0,53.0,40.0335,600.0,Wanliu
2013-06-27 07:00:00,77.0,84.0,50.9144,600.0,Wanliu
2013-06-27 08:00:00,86.0,111.0,58.7158,900.0,Wanliu
2013-06-27 09:00:00,207.0,211.0,65.4907,1700.0,Wanliu
2013-06-27 10:00:00,241.0,211.0,63.2324,2200.0,Wanliu
2013-06-27 11:00:00,184.0,140.0,45.5766,1399.0,Wanliu
2013-06-27 12:00:00,81.0,21.0,30.1791,700.0,Wanliu
2013-06-27 13:00:00,53.0,28.0,31.0003,600.0,Wanliu
2013-06-27 14:00:00,51.0,30.0,29.7685,600.0,Wanliu
2013-06-27 15:00:00,56.0,73.0,35.5169,600.0,Wanliu
2013-06-27 16:00:00,68.0,94.0,44.7554,800.0,Wanliu
2013-06-27 17:00:00,79.0,106.0,47.219,900.0,Wanliu
2013-06-27 18:00:00,109.0,160.0,53.5833,1200.0,Wanliu
2013-06-27 19:00:00,81.0,118.0,64.0536,1000.0,Wanliu
2013-06-27 20:00:00,73.0,104.0,65.9013,1000.0,Wanliu
2013-06-27 21:00:00,93.0,147.0,109.6302,1300.0,Wanliu
2013-06-27 22:00:00,96.0,162.0,128.5178,1600.0,Wanliu
2013-06-27 23:00:00,114.0,234.0,135.498,1399.0,Wanliu
2013-06-28 00:00:00,99.0,191.0,128.3125,1000.0,Wanliu
2013-06-28 01:00:00,92.0,148.0,89.7161,800.0,Wanliu
2013-06-28 02:00:00,151.0,229.0,103.0606,1300.0,Wanliu
2013-06-28 03:00:00,190.0,250.0,101.2129,1200.0,Wanliu
2013-06-28 04:00:00,227.0,243.0,90.7426,1200.0,Wanliu
2013-06-28 05:00:00,307.0,307.0,88.279,1500.0,Wanliu
2013-06-28 06:00:00,341.0,307.0,73.0868,1700.0,Wanliu
2013-06-28 07:00:00,297.0,227.0,47.219,2399.0,Wanliu
2013-06-28 08:00:00,301.0,233.0,60.1529,2899.0,Wanliu
2013-06-28 09:00:00,327.0,266.0,61.3847,3200.0,Wanliu
2013-06-28 10:00:00,332.0,254.0,59.1264,3000.0,Wanliu
2013-06-28 11:00:00,315.0,243.0,51.7356,3000.0,Wanliu
2013-06-28 12:00:00,314.0,237.0,48.6561,2899.0,Wanliu
2013-06-28 13:00:00,323.0,253.0,51.325,2799.0,Wanliu
2013-06-28 14:00:00,300.0,211.0,44.9607,2500.0,Wanliu
2013-06-28 15:00:00,301.0,227.0,38.1858,2100.0,Wanliu
2013-06-28 16:00:00,400.0,334.0,39.6229,2299.0,Wanliu
2013-06-28 17:00:00,444.0,399.0,42.2918,2399.0,Wanliu
2013-06-28 18:00:00,526.0,491.0,57.484,3000.0,Wanliu
2013-06-28 19:00:00,560.0,506.0,55.431,3200.0,Wanliu
2013-06-28 20:00:00,554.0,477.0,79.2458,3299.0,Wanliu
2013-06-28 21:00:00,553.0,486.0,84.3783,3399.0,Wanliu
2013-06-28 22:00:00,262.0,120.0,46.3978,1899.0,Wanliu
2013-06-28 23:00:00,47.0,47.0,37.9805,700.0,Wanliu
2013-06-29 00:00:00,25.0,25.0,24.2254,500.0,Wanliu
2013-06-29 01:00:00,23.0,23.0,31.2056,500.0,Wanliu
2013-06-29 02:00:00,34.0,11.0,33.6692,500.0,Wanliu
2013-06-29 03:00:00,57.0,24.0,29.3579,700.0,Wanliu
2013-06-29 04:00:00,59.0,24.0,30.3844,700.0,Wanliu
2013-06-29 05:00:00,56.0,19.0,30.3844,700.0,Wanliu
2013-06-29 06:00:00,54.0,29.0,31.2056,700.0,Wanliu
2013-06-29 07:00:00,58.0,35.0,30.795,700.0,Wanliu
2013-06-29 08:00:00,64.0,34.0,41.06,800.0,Wanliu
2013-06-29 09:00:00,64.0,41.0,46.1925,800.0,Wanliu
2013-06-29 10:00:00,85.0,60.0,56.6628,900.0,Wanliu
2013-06-29 11:00:00,100.0,75.0,44.9607,1000.0,Wanliu
2013-06-29 12:00:00,125.0,122.0,48.4508,1300.0,Wanliu
2013-06-29 13:00:00,169.0,163.0,49.272,1800.0,Wanliu
2013-06-29 14:00:00,169.0,184.0,52.7621,2100.0,Wanliu
2013-06-29 15:00:00,192.0,214.0,53.1727,2299.0,Wanliu
2013-06-29 16:00:00,205.0,224.0,60.1529,2399.0,Wanliu
2013-06-29 17:00:00,199.0,231.0,60.1529,2399.0,Wanliu
2013-06-29 18:00:00,184.0,211.0,60.1529,2299.0,Wanliu
2013-06-29 19:00:00,175.0,197.0,69.3914,2299.0,Wanliu
2013-06-29 20:00:00,176.0,201.0,77.6034,2299.0,Wanliu
2013-06-29 21:00:00,184.0,204.0,83.1465,2299.0,Wanliu
2013-06-29 22:00:00,200.0,200.0,68.9808,2299.0,Wanliu
2013-06-29 23:00:00,199.0,200.0,72.4709,2399.0,Wanliu
2013-06-30 00:00:00,188.0,186.0,62.0006,2700.0,Wanliu
2013-06-30 01:00:00,190.0,159.0,64.6695,2500.0,Wanliu
2013-06-30 02:00:00,190.0,157.0,60.3582,2600.0,Wanliu
2013-06-30 03:00:00,188.0,140.0,53.378,2699.5,Wanliu
2013-06-30 04:00:00,185.0,140.0,51.42765,2799.0,Wanliu
2013-06-30 05:00:00,181.0,133.0,49.4773,2899.0,Wanliu
2013-06-30 06:00:00,190.0,168.0,53.7886,3200.0,Wanliu
2013-06-30 07:00:00,234.0,192.0,56.6628,3249.5,Wanliu
2013-06-30 08:00:00,258.0,209.0,58.0999,3299.0,Wanliu
2013-06-30 09:00:00,280.0,254.0,64.6695,3399.0,Wanliu
2013-06-30 10:00:00,311.0,287.0,71.2391,3399.0,Wanliu
2013-06-30 11:00:00,342.0,324.0,70.6232,3000.0,Wanliu
2013-06-30 12:00:00,333.0,288.0,66.3119,2700.0,Wanliu
2013-06-30 13:00:00,281.0,209.0,58.5105,2000.0,Wanliu
2013-06-30 14:00:00,262.0,194.0,49.272,1700.0,Wanliu
2013-06-30 15:00:00,248.0,181.0,49.8879,1500.0,Wanliu
2013-06-30 16:00:00,224.0,159.0,43.113,1200.0,Wanliu
2013-06-30 17:00:00,215.0,204.0,52.9674,1600.0,Wanliu
2013-06-30 18:00:00,314.0,280.0,84.3783,2799.0,Wanliu
2013-06-30 19:00:00,313.0,288.0,90.1267,2899.0,Wanliu
2013-06-30 20:00:00,306.0,255.0,93.6168,2799.0,Wanliu
2013-06-30 21:00:00,306.0,226.0,86.8419,2500.0,Wanliu
2013-06-30 22:00:00,296.0,227.0,86.0207,2500.0,Wanliu
2013-06-30 23:00:00,296.0,224.0,87.8684,2500.0,Wanliu
2013-07-01 00:00:00,301.0,218.0,86.226,2500.0,Wanliu
2013-07-01 01:00:00,301.0,210.0,81.5041,2500.0,Wanliu
2013-07-01 02:00:00,295.0,196.0,76.9875,2600.0,Wanliu
2013-07-01 03:00:00,281.0,177.0,69.802,2600.0,Wanliu
2013-07-01 04:00:00,274.0,170.0,65.0801,2600.0,Wanliu
2013-07-01 05:00:00,274.0,118.0,69.1861,2000.0,Wanliu
2013-07-01 06:00:00,196.0,101.0,67.3384,1399.0,Wanliu
2013-07-01 07:00:00,193.0,111.0,58.3052,1399.0,Wanliu
2013-07-01 08:00:00,194.0,120.0,53.378,1700.0,Wanliu
2013-07-01 09:00:00,206.0,162.0,59.7423,2000.0,Wanliu
2013-07-01 10:00:00,211.0,184.0,64.0536,2299.0,Wanliu
2013-07-01 11:00:00,211.0,194.0,65.696,2299.0,Wanliu
2013-07-01 12:00:00,213.0,177.0,63.2324,2100.0,Wanliu
2013-07-01 13:00:00,213.0,177.0,60.1529,2200.0,Wanliu
2013-07-01 14:00:00,227.0,198.0,57.484,2300.0,Wanliu
2013-07-01 15:00:00,245.0,196.0,61.1794,2400.0,Wanliu
2013-07-01 16:00:00,241.0,179.0,62.4112,2500.0,Wanliu
2013-07-01 17:00:00,257.0,210.0,79.2458,2799.0,Wanliu
2013-07-01 18:00:00,272.0,238.0,71.855,2700.0,Wanliu
2013-07-01 19:00:00,265.0,226.0,71.2391,2500.0,Wanliu
2013-07-01 20:00:00,265.0,91.0,66.9278,2299.0,Wanliu
2013-07-01 21:00:00,115.0,24.0,56.6628,2100.0,Wanliu
2013-07-01 22:00:00,115.0,4.0,54.1992,2000.0,Wanliu
2013-07-01 23:00:00,48.0,48.0,56.8681,2200.0,Wanliu
2013-07-02 00:00:00,32.0,32.0,48.8614,2100.0,Wanliu
2013-07-02 01:00:00,16.0,16.0,14.9869,500.0,Wanliu
2013-07-02 02:00:00,16.0,16.0,24.2254,400.0,Wanliu
2013-07-02 03:00:00,19.0,19.0,29.3579,400.0,Wanliu
2013-07-02 04:00:00,11.0,11.0,23.8148,300.0,Wanliu
2013-07-02 05:00:00,15.0,15.0,21.1459,300.0,Wanliu
